weight,age,geneA,geneB,geneC,geneD,size
2.018982517387413,82.47730102419862,0.04171093036025664,0.4822670880238175,2159.2658821285313,5.17506185934417,16.7042267660762
6.268855020576479,95.22579361035132,0.031276137159553075,0.7417945037232213,3234.5610118885534,1.097244317835179,19.006281532592823
1.5900810029983006,6.0403259681718335,0.07341946766836845,0.7455985391672887,6917.212644028464,6.0543930513432755,12.384880301109025
3.5266457500303128,24.27211454501044,0.07100073755394083,0.9786822941541755,7009.786877455433,6.288216638283253,18.214778824259966
6.747337180903012,7.27100090217764,0.05075525262410097,0.8597075595094337,2234.282424435185,4.896464579915554,10.30051656135235
4.198991709838102,42.74413071721264,0.1312290621357451,0.8468304180363153,3965.559900097361,3.8313084676798774,18.918083984745245
5.15126268370284,86.51908540464375,0.38466513577615424,0.3278985675218437,6993.599747463364,4.694941542590818,28.61978342979275
2.8930937860363777,9.080774288791742,0.20109108714840856,0.7066790558704483,7206.028835833272,2.3801638822729,20.524603994468848
5.119005566089502,47.83808333570197,0.1140737978420832,0.55488370437957,1306.0269515928044,5.009369601137891,19.1540017567767
6.007754031384238,13.42876787106364,0.22831604877016354,0.5492634471292047,6094.130941477607,3.908870369219245,19.507637030722464
1.1097296640651508,77.51567461454466,0.1224405485232416,0.7101951107588302,8860.78060417675,7.585523437292756,19.130643703660564
5.500865889669805,84.3007935227885,0.10182142990657098,0.7141228540224973,5824.031202572267,4.470120184503612,19.615808987576575
6.9331665334389685,5.2858028804297,0.03877215146973889,0.5820593299306519,3072.782268537545,8.867029637855026,6.748267814762329
5.488993926279036,49.157633573869084,0.1851673635523167,0.8076002747405023,7451.659090914784,8.773549682824868,16.258247972607773
2.682663952386431,24.701693369637837,0.15719469159301075,0.8139152437458257,9776.990621630928,7.646052135434765,18.254613387554826
5.735675970708931,95.29490438763267,0.04273826988104256,0.9357797729089727,9046.33231716986,9.818984022753915,19.51782332187659
1.6193560394658522,94.44537015059582,0.05631424787969477,0.6957538977230967,8716.160144918384,6.03331824009573,21.58651436714833
3.687361157055431,61.77946623608538,0.34060623139057905,0.45023667510245663,3.9221930574611075,6.191181016586108,24.04594325742875
6.451573018558573,97.37525233519443,0.1667172864342282,0.9712238608653311,5826.579941183414,5.587193027682009,23.544794548554094
2.761684890242077,35.141273027908845,0.20298223291604264,0.817009510386775,2627.9371999932573,5.741006919428068,19.601388139173185
2.7266520315180927,89.88722104910049,0.07306460375062501,0.5351741630686845,8130.2448919697035,3.2307392776707293,18.728279849344556
1.780171432709666,44.024902367442444,0.0019157026049045685,0.8537554881904537,5235.262837452639,5.995290683594374,16.933141538851874
1.1162017472217824,24.34564907760386,0.1353400681671067,0.6540865029056108,8939.108850131828,6.004419075727656,13.329177230725628
5.073013197639346,94.14196835693853,0.06222192543481815,0.5854207471141853,5237.925787644912,1.6441571095843197,25.497731058509466
2.2697686960003542,68.73758704733953,0.020498668097891318,0.8535974276400023,8911.460302578276,2.6744204123223354,20.910205200441
2.5932799562333573,7.426246948573803,0.31769384550525415,0.6774621109876194,4497.7645082304125,1.7855387121519772,19.194492388485067
3.9494389556820297,87.17206082548354,0.08673363903730265,0.9630795587831017,5615.436937758651,6.468379463503792,20.352498860766502
1.3201752707024823,70.43664916870128,0.17558081740833645,0.8449368872434411,8125.032960357575,5.358207959120032,22.332358685718297
4.444705632952078,60.88776042445389,0.006211201231798567,0.8791461514996591,4032.314414262975,2.4255760858623425,18.96750748974008
1.880371449434861,73.50511501875373,0.1220090927483745,0.5089967304914719,5687.1133160804875,3.454409083650531,22.36845568191349
4.535833221419706,26.090465207478296,0.08067620669720448,0.8300550789192502,8984.714318038437,1.6620472005120162,16.031164969477473
5.198550160125587,60.44840657217989,0.17822583088439664,0.9557389541045493,4846.7417158094595,6.248082049838118,17.594004218492262
1.614006572966955,81.64729894490388,0.131231301767198,0.8590764808126822,5906.300764710573,5.739885715769962,23.606205081522255
3.48433592691741,6.3572523720759895,0.005447253949448205,0.7351771260636304,9363.857452858312,7.313843988361197,13.092238777543567
5.166400946366471,13.920556462587331,0.06532170240795057,0.34647333380371786,8832.63271940978,6.066553297297304,16.736615363586253
3.485075617161416,84.40213518568494,0.057035856362008946,0.7728877118002772,7577.434997922025,7.1839088189749685,17.032862227720038
1.299720753676523,62.216241063460664,0.10198949958789957,0.8197275519138449,7112.598718301505,1.1820723671176387,18.08381023269963
4.2153784354930695,53.59749323762474,0.6131075985239669,0.7421372973365624,8192.131754208269,5.582604626185777,27.72187481130046
4.982767871318733,25.58078217071276,0.33407617128959655,0.7705230957078059,1061.7119662258165,8.280874807455996,20.68411272768508
4.089334672349851,30.21277894970009,0.3121084894075202,0.43531181961012194,3810.9521604798847,5.713786998126207,19.050850987745
6.66756853594488,87.39593032702673,0.08515828487489929,0.5609518490861911,5458.359106284023,6.085821283937874,19.52817096334611
4.519330243011957,42.74492755012122,0.11107690804197137,0.9244185635226325,8585.23545540823,9.729704127835568,13.3343008242968
6.420411491727301,7.378595302381073,0.056518195158709636,0.8556073891158192,1464.8771670928943,6.204146872100763,12.284032179058652
1.8248482248774252,89.80152188125066,0.19337279565321072,0.9585669092029422,7140.681245430711,6.980179052636772,23.22658937065383
1.8356580835045513,21.134702449581056,0.10601214429490143,0.8712751403363492,5910.080443703743,4.754299563752827,12.90853212487998
5.844347732257143,82.79652601374674,0.10593483003454847,0.8579057809795247,6087.590993648734,9.887879642771717,17.295798658517477
3.3860610219132017,88.29529168519792,0.04013335500432386,0.9662876518766024,3726.8157521069857,3.0832469986458344,22.45496352727067
1.9921251827015967,49.18832373701547,0.09120170837623051,0.7463234437425151,9158.30642449183,7.73663073667722,15.098399743803562
6.565051482376203,60.248004617359,0.22066721905362885,0.5622101019483038,7139.33726242808,9.922475152488017,19.576932913678384
3.086595158473039,53.199478192056276,0.038721629255758,0.7622781124543347,6683.325835506722,4.203688551385218,18.688594144141327
5.5048726188169335,62.8573081243644,0.10480438415774228,0.9421049040652371,2215.432103810622,4.826969405771293,16.88774821663137
5.355987912102709,85.6491304133878,0.10445116584218626,0.8253579279578808,8128.938926024701,9.382404668252512,21.126920785896125
6.299836547234859,28.9318053920812,0.11242608539115871,0.9248299579461229,4959.04725217079,5.130690381559305,18.23811198074045
4.742033242333653,88.49179530987949,0.4848006161692581,0.5514304792239092,5084.200781464436,8.438248939000301,25.256489602999473
5.5056546041640235,57.20134268179578,0.3381367027290558,0.6454776232220947,848.2490698586993,7.704765171825993,19.390040798808084
3.093390051867055,12.395201055723435,0.0857508120304709,0.7790368869626916,4373.244258236222,2.1395448620643096,16.26054795880186
2.6195673505901564,23.47311535625114,0.17011946956920607,0.8588934506868934,8632.149255500683,5.446731534182326,17.829985850390912
6.375317309176401,60.00225617568836,0.0346862221039343,0.7228460992160055,6802.683723363489,6.9545640087932155,16.087982746030143
3.5685471392277694,24.705177453563355,0.4190223514879446,0.7831888022269458,1895.058113129796,7.382339926225683,25.063573431880883
6.789040282890314,14.010150393208596,0.1035865948329118,0.7547860525340003,5841.14894224493,5.524312722157388,11.72464016565327
4.980648986910689,17.022923698259678,0.2447284121928926,0.7701833008427957,9440.120998803935,6.403114477109998,19.45779978854688
4.730174321254731,84.64237930533817,0.16670137490905373,0.879607091113394,5075.09512257702,9.063984417773307,19.99511991371373
1.6884758377202511,60.61618173537837,0.32622515843470706,0.552891992187601,9674.056937250327,5.5768872583837,20.298673826752204
6.696935552242428,96.39314163164585,0.12904783920745366,0.6516891595853148,3663.304010988193,8.256206442515074,17.393253725828576
3.699472800879643,35.22224211630652,0.13616314133027357,0.8230345337762125,2908.198268300555,7.707098836798921,18.63654973885145
4.47033768632279,59.96688471536002,0.03566181493719474,0.6088507018826136,8398.66574354114,1.0100359391858338,22.356425195343096
3.448820816567687,60.29954360836855,0.15880135230385728,0.7629863687700857,8697.381609098198,7.296660591458287,20.08222216244831
2.422161881458166,61.954724433190925,0.31811943926902975,0.9382273289486333,2017.4607852123759,4.485731931407107,21.55447176694079
6.4202771233735225,6.858543511386516,0.057839884792951525,0.6945947513731839,7194.800422731128,7.977328638259455,8.526268789591803
4.442076920033715,75.2814012728939,0.025844208091859243,0.6698134452425191,5921.473523245135,2.968134438567921,19.673514702410923
1.0172219621869538,94.87274032057489,0.02432897271872345,0.8374621635377203,8945.22136625385,4.528301297880857,20.596478932919535
4.702869481724344,53.93322666077928,0.16688748158596248,0.8711360691043664,1495.3085457292611,8.002902653631708,19.052500999738257
2.959869410632577,20.06304607455177,0.11617242750729467,0.931456920789204,7630.508798302321,3.806304878629404,14.437829016065521
4.162348613545656,75.53966558301428,0.29003152643637564,0.8325338449951714,6899.86272904379,5.165566130609074,26.04021224771673
6.315652595864647,1.724577963458516,0.23784569832259367,0.7351531861391671,7950.36282845477,8.422487079679943,13.91950581154267
3.143618560014999,33.497354261427304,0.1091854110889772,0.6428547024693534,4533.421645587158,9.605612391231073,17.87436747557191
6.451210905518796,91.84302841679492,0.08694834004800576,0.805990614418448,2285.0807503960723,8.796419131766385,20.37964062058471
4.740160694750816,59.2483659564938,0.1274284550322129,0.8726644250510748,2861.263905063534,5.768990548514278,22.419903678302443
1.0949274570793377,85.6638381065094,0.29136765629628963,0.666808176623902,3043.7248840947514,8.17604183048147,23.922022070407117
6.576623402462568,60.862533182569585,0.21949660322697542,0.5143393277540713,8402.83111069843,2.048449928792575,21.525762659868757
5.145381505101543,82.43523709986323,0.3114757571416959,0.8465316730510318,5372.038987196227,5.363322411563691,27.52298361490199
6.983937102708883,88.06886881950237,0.04593616079707049,0.7995958927558876,5636.276018949884,4.285227196148753,18.181242613252316
2.034043050071971,32.777651077920865,0.018150972357472688,0.7018712671069275,2842.3948482288674,2.84342627794062,17.26700150192312
1.8228144977732665,13.17252238366567,0.5036578278168514,0.7416473945224444,8341.748975598377,2.9749012413994484,24.353719640797138
6.595572778222982,72.4090310744705,0.08643726820171359,0.7934475279582173,7049.602636525977,1.9972924846071967,21.41900730320719
5.180908968939401,44.594361596292586,0.03582805603765141,0.9669553824358925,8781.517473429452,6.107467213763392,14.030256424529854
1.396001036332375,13.546835205058851,0.14929497435651218,0.8262290367647118,1316.1352297481828,5.696895537403421,14.131162933050092
5.532778315614799,59.39254116287903,0.2152530715066053,0.904891498776629,8496.128765204425,5.123210365948459,22.45883677486978
5.523257130767478,4.570763142416133,0.073341234117927,0.7446944876260772,522.0714718378262,9.51811495772203,9.879075883391499
6.5381472132789,20.818029524687706,0.004053401840446178,0.8198780739250567,8771.411721092127,5.730521251074268,13.242922219190724
5.26914855177083,79.04181777712893,0.15899648372796385,0.8829025212460233,2398.1752805701085,6.87234944132795,22.925484383504223
1.7456257718329882,2.1975792415204287,0.09888237008838723,0.903317111196822,8856.757888094753,1.216172929138804,16.64896228519632
1.1192808030387735,31.031221499148337,0.030787725952126387,0.5541535406644783,3793.7200294297595,2.1037854642534817,17.63828409942883
1.1572659212663157,3.116220147719001,0.07513545290493137,0.9178306040466188,8429.330555103737,3.504876178044447,14.323330383612953
1.1698389281247676,99.75101428010461,0.02026478876112117,0.9479353354418075,5396.590617151946,7.06771472953319,17.739393232631485
2.477266405618275,58.62096765800271,0.010389639514599428,0.6980253767089937,5642.190342955606,5.579392296723025,15.54430853558259
6.160167692097328,30.044251570119606,0.38762177371874845,0.8459195900372727,9840.228949517841,9.650848724268716,21.164090581424926
4.232986386049917,92.96599672741846,0.12160963820807652,0.9577445940161168,9637.51153551982,3.9005015357085933,24.759812694199486
4.316931872114595,51.20482293127225,0.370308345073858,0.7594613234287745,1144.1289022704243,4.031390033894726,24.40316048873197
6.0521853541576345,46.01453052768829,0.13338351488122505,0.8413100774575852,3642.1150962027855,3.5566353443115886,21.32390285371269
1.7450398907194669,59.19927912332246,0.10994183971076903,0.8480204417190661,2506.212038324754,6.9017895261745705,20.515137084183152
2.675102074066837,27.149626776846393,0.1827873469904023,0.683815594866921,4483.507611579367,9.909165234694317,17.410433210476455
4.5145556287497275,31.223541635395897,0.08608262577731407,0.7370654717067433,1264.4028687416508,7.54785511546085,16.7843857189441
6.817574489918047,37.79380309569406,0.012351960086085188,0.7289226312444099,5116.170822812114,4.7790169051052205,11.454141761294926
4.366181315534259,25.200351937789478,0.20605456030384067,0.7499001746772412,8655.956316551623,3.189076265297653,19.988880653836514
1.1118837362376581,58.87017934554635,0.1751583413065053,0.630207968446016,3524.1824591378627,8.236364799914984,17.938137688578312
5.803796036083698,69.88876725930031,0.11231440161836485,0.8292167511257704,1557.2486747921782,7.379885727401692,16.351090354015493
2.3978456430461224,8.122774796236111,0.10752057858295795,0.943814516752683,3073.3042597656954,1.9026352240724786,17.24781790148692
5.842631173712675,97.13724864292091,0.03166536179186374,0.7041555094434988,7429.002665405235,8.393385425575381,21.356465156162738
3.3271638643850308,75.55399493107603,0.16453865603271864,0.8998663695351848,913.6723471660736,4.556600796114461,21.699283518656465
6.181251127356572,80.81015313238743,0.21514791491793472,0.7864819427374607,7356.0815255216785,9.390665839845962,21.8811210813408
5.4827298564231075,75.41240000404775,0.26000118868810584,0.777270902110887,6139.6056969963865,8.835196846769021,24.0543155454193
4.337441403942513,8.926036749850514,0.309428424107795,0.8947793056207026,7402.8472256456935,9.016278249881923,16.614639138182003
1.8187313539641101,48.68793201909653,0.22490781349587216,0.9035636807955914,91.48820794806983,3.1601305953639747,17.703124865010057
1.35950613707327,45.12162268376395,0.022830443897051852,0.7829526317380722,7205.005956911262,1.1060562920605999,15.722706379469228
1.728060734444424,67.57479240196805,0.24043276329281418,0.8259252422262964,3206.5219291641397,3.3010652539239547,24.127824471564594
1.2673112712685703,45.42498862360787,0.1457524652135842,0.85719970685003,6330.086992140342,6.779183297096391,17.88300109684705
1.6449647746365574,70.72702644000705,0.1300974216985967,0.8317170730881324,539.3129725551014,5.243661618533727,18.062456590014243
2.354256031647128,68.48288842265967,0.10652258068364552,0.8429946004416122,5564.785932218573,5.0978302582642305,21.73605612526358
5.27793388229606,70.01770434652286,0.014380735671590891,0.7398388108308139,9416.039732034473,6.268236511569651,16.30236142580864
4.358301892324855,62.241473513592105,0.06764258977214944,0.393594818956979,3201.5370071173716,4.881894631719705,21.945042315145844
1.0753358809546951,15.947092594684932,0.20560457239885865,0.7857035914587801,5227.843986477156,7.502060768882998,16.550609607350253
1.4318456781369207,76.31944317426985,0.005570643822343611,0.7237423781117438,4077.705890820246,4.433214259384065,14.980901738671607
6.803657980001632,78.32353639720175,0.02860712539976056,0.9220438053726954,5696.962795908708,7.594047808098008,16.893756220230134
4.408602771519653,90.50619560546669,0.22554991769560828,0.918425180763317,684.1180889586144,7.728313849754801,25.428992815960804
2.2197594079659426,24.14310056780649,0.11312988048233018,0.7978621526795024,3619.441042802784,9.628773398583292,16.669386421475732
2.5139544674219403,18.4912104141618,0.21165287398883942,0.6883615374043749,5207.068985721981,4.484960764560503,20.897273682566464
5.462955124450557,39.71881318756948,0.12176521571207573,0.611934186011362,849.1598305113974,5.32521128422957,20.491751808521386
2.1725768866559125,32.735900745520865,0.033031638669634045,0.852573625288657,4677.00064838659,9.382992342717294,15.338373016310914
4.488153563639546,81.732215971557,0.17754988652718895,0.8567115576905249,7722.52455442363,9.249693653025199,21.921769692527924
6.820119934529874,61.73906406717473,0.36237976199769356,0.9350786194362161,4430.591098562568,9.803118649628884,18.60855852104635
6.080972808940212,76.24017348262514,0.21494589113112064,0.9293956478855616,3909.8719950651493,5.930085885605398,19.319868113011292
2.4390865548855167,43.338844869999456,0.022662495168672164,0.9274141115068094,2729.4917556221026,3.9464429770152436,17.76138026885784
3.96261828561238,10.844615728643333,0.21211325027229683,0.7940370021576553,519.4648875519379,2.8785069400966297,18.31449244192528
4.7197343102882785,12.388466192974379,0.15998253561763884,0.8712016517123594,7618.454854824109,3.2247117376007504,14.851077928048515
5.973885397301072,37.96730604198233,0.3058070873429375,0.6363509488963518,4858.303293752173,6.7273924060639105,20.768655713314875
1.9407483678765056,20.19092898344121,0.029079172200207407,0.6358515549108598,1614.305665250888,7.49323883094424,15.99079185680391
1.111457213064457,82.25390336367089,0.15889233851170187,0.763745605344431,661.7195267770156,2.3108733852153316,22.413670583452355
1.420132862315334,60.36396483394796,0.03971483973621355,0.740751884805775,7579.24671380558,5.250577011511128,19.375445253084855
3.918070665622191,69.19568064284783,0.07827088159681507,0.7786158584520345,5884.534108373206,6.42336778804773,20.82897962637001
4.637976769919982,49.61988616912532,0.40999502641087254,0.5878402056150722,5588.089049819352,1.166730202157288,26.44726235940907
4.413108622518888,9.729194442975924,0.09637075412800766,0.5826399094205613,2064.0425222684376,3.3205630838906455,17.947535891556402
2.9041744559329645,24.272686031930863,0.09124074208818243,0.8859409503480752,5943.811569671101,9.135231851848973,12.338274976159036
6.931696926474693,46.69860600827058,0.27553485915044956,0.8450229377300473,9342.191524625698,4.22137951065027,22.303633623569706
4.478471315474781,20.6605588023387,0.11283240743719103,0.8477104873285016,7255.065057177154,7.979022801818853,17.217953363844465
3.2808470357413024,3.5221473421032097,0.022188210369048732,0.8959201939760066,5866.398132628953,6.756236458734729,12.757395114708851
4.305689314707381,73.21037212735911,0.10128145161998746,0.8822345112602041,8653.086394752903,2.774344537248918,20.13383811545453
5.472006585439012,72.7667579746928,0.07058003378637119,0.9787714693762578,9965.692892765754,5.881398041617987,17.700072274518412
5.015397360719108,33.708782889808575,0.05656981209658648,0.8049004339602566,8651.215789322743,7.225315057560174,14.822620370125758
2.5895173459768563,84.50591848030189,0.0020200882398635745,0.8049396983182933,1792.646185609348,7.440110400477126,18.49326862164745
1.3980090065706494,43.41580511915627,0.07325719517260529,0.7745271776095568,6946.946260957495,8.719160341266933,17.08404749616713
3.2205051874846378,86.6039283315899,0.07424084392416744,0.8218565981523315,2963.016051488197,8.775173348893222,16.934031956877647
4.778305042129387,66.04947703766607,0.2547780615139506,0.7846582009935793,596.2774150678829,9.985219853323578,19.705590506196806
2.2610440594890377,58.52253008439092,0.4372776304944826,0.8470744067269336,1081.3285195441542,8.930829282168347,23.73036513564799
5.516533322432883,20.872021315474008,0.112319582929365,0.8164986462381696,7628.174982654577,4.144380603866978,17.596156505991672
1.3992188881246896,53.425114437361096,0.12338328584041634,0.7359082385393684,7655.204107733652,3.251033741394214,15.702684229137034
2.5618905914712458,89.54880942432966,0.05466922602492138,0.858562091123748,3082.4195440485155,1.0142305826704323,21.973572618939656
5.828527382460073,31.194403607686386,0.4261400985777622,0.6850431753784804,7354.043449928461,2.933456296484639,21.849625756084116
2.1606056957399664,87.22361530694428,0.18308367224417574,0.5880283595331629,8122.171831707766,4.180665482669472,21.560503489598645
4.836765285279641,90.96578201298043,0.22124774007267065,0.9099795204552495,2367.706558018394,1.0693232976716054,27.136000814804824
4.148021854742402,33.654611705506355,0.01792608304682159,0.8085821618811307,629.1744787811218,2.226200820582853,14.190981790940278
6.548847822396104,68.62436226731985,0.3650509294882035,0.7252761506833915,6220.8186454621755,4.327231983935741,23.5821830066478
2.579780622922666,90.02287400703091,0.09937655044850821,0.6148222120618535,9439.43369641453,4.170955396028431,19.84090469780596
1.3957665441041427,8.493991294072032,0.14795640487430903,0.7198040794196037,3477.2619769309836,2.1337549400100766,17.06651023026346
5.410395779732017,87.98019845727228,0.11823794790098098,0.7016229871331885,4336.829021467844,8.830491431433419,18.30414569775158
5.633068177259481,19.89309696357958,0.12243195373666191,0.8687230303067827,2772.99081185272,6.763933385325353,12.623921832795892
6.446895115021144,85.12712209177514,0.022960306868167284,0.612743104945594,6921.04448632331,5.1208663172736575,20.841348127151395
6.591832415181024,67.04476008122118,0.035935261206717355,0.604768112860185,1836.7659499739364,5.298225998337057,17.704712956636662
1.083709437853582,35.089580349555334,0.22157142575525324,0.5059195133889429,7321.393426925389,8.010224450714604,17.54991099171565
2.406172516728523,15.9861814292871,0.045642640694837276,0.7555958650137136,7503.203399283574,8.40566864050525,15.043531972596881
4.700670142009946,63.90172518735689,0.012648454846127128,0.541756281788673,4551.261022776356,6.429480476606969,15.74098804447882
6.694097924125699,84.93101632775942,0.16370243676642776,0.8791982147777129,7540.527731622883,2.8640449042130234,24.04955114953176
6.701056715482478,82.36308810163705,0.038752825928333394,0.8154178039434969,1550.9529711454481,6.65336619195316,16.890889437124393
4.339919129170939,63.195720115935124,0.1825100169232923,0.7933515630837628,6605.52841885231,9.431211616032003,17.064631392632627
6.493638098597647,95.67384946576797,0.1695172725765262,0.8133513558707046,2939.819075008638,9.194484813200239,22.51293027381164
4.849397253678025,59.40238958050121,0.10847715020908802,0.8564809740388208,4448.194319719471,5.533943251347224,18.780860268636154
3.3400462848474772,20.585445680144012,0.21113210771642893,0.7078381282933744,8319.142589368304,5.636433115634292,15.40379069216154
3.9159440025814582,43.50374153903274,0.22700505349902664,0.8812155251926801,9005.217220132967,3.3679461876964933,23.859640335387994
4.6258628975198395,34.33785387141556,0.1611946056523727,0.8552910350030009,3183.4592940674775,7.271833797131901,16.490111675984526
4.297287529051376,99.20255617882081,0.047887456991636226,0.7542758326909953,1791.6410863880703,8.733460070780637,18.27393210215693
6.557088560238721,38.643413115609206,0.0499925272951364,0.8729143607774076,4587.9547309618565,9.952600569649055,13.351520960095021
6.512400613801637,99.27738649281697,0.036870128740728654,0.8962684899228416,6790.1303544503435,2.5904772753167506,19.852289964881383
3.3692536775413293,52.361620822608,0.3011232063751536,0.5084434398479767,4144.797208701833,8.864860012038884,19.547704511522134
6.779575170644271,18.05569044623542,0.09472328850530044,0.5933545875951289,566.1370315588425,5.4670351566661015,15.876854057241932
2.043734000082786,8.382833053896505,0.06610300815419493,0.721493426446072,8540.416083668179,2.6965368477435345,12.385617212835218
1.757977116637824,37.66026368361488,0.05599336517790251,0.9047960765220965,8856.333463279832,3.002570359137188,16.232569310394478
1.810474948280388,13.218467121658259,0.06470479427556372,0.8884853346377474,8882.48936363889,5.617797489051084,15.765722452091278
4.03397299406138,63.817352912892325,0.06094384648014416,0.846853484048957,4772.48926919325,8.030341411589788,16.27763991728603
1.1291488316451879,41.97806472721148,0.2140725786983954,0.6902280368726378,7799.890169261881,1.9322079329281783,20.70964599178475
6.687821267306086,99.10064762001956,0.032093092646428505,0.7266447157008038,3992.793993996449,7.872549028688251,20.13567647978357
5.962692827024394,93.06560674167847,0.14810030937908436,0.985292559234027,2663.2869897198757,4.923271561947068,21.900246533874423
1.0901138844527343,15.774367198665253,0.028512471980339384,0.35418552190255903,2711.585433101697,5.542584776461738,13.770956173995394
2.0571775334503313,40.09334399114325,0.09051960461442857,0.7930195724843407,6472.244598599269,2.969223620392724,18.942785435054166
2.992381446201022,46.69639138527623,0.10041679667726365,0.5946416339675135,403.51378373404737,9.758206380317242,16.38263722206113
1.7859810688655013,56.53392675707258,0.4825817538835516,0.7837869597747089,3844.7547314351627,4.01998575347089,27.72134505476165
5.8569441527594925,78.25598880563759,0.11228065694967182,0.8343299757124676,6829.59374248259,6.448678415672898,18.133201718079402
3.068419916099761,49.232196998268954,0.2276006801749578,0.7652232904282827,6936.66946041782,1.0189782123794728,25.07445913808668
6.640644894000203,42.57936164901384,0.014847822547884065,0.9424991914017029,8700.994788594566,5.91895340623961,16.812957521677383
4.4920850796824805,26.937970767214228,0.09505871964497832,0.971106569461239,7815.6824466139615,9.387172961634441,16.477374219679422
6.272991906471065,91.16980776958908,0.22390982334806328,0.6145250753073903,1765.3366035967024,5.300409419790815,23.747916383121332
6.068406672353332,3.2048796417476115,0.014068821540849276,0.876214448107076,2405.9995901469542,1.7689094379878445,12.866465121344714
6.432353912251895,82.2910679236775,0.004628585768853258,0.6252445263864961,9432.288610102398,6.544618047821033,18.36803426555677
3.759281594900842,19.65837156697543,0.15165418039789674,0.809091580207295,6653.966962821921,6.66746832651111,15.427208091427495
4.27808089612224,68.88993301808217,0.259501436033804,0.8440706840675498,2646.608179051585,7.79414394896873,21.877160511589434
5.7916215469122365,36.16572954462473,0.020555648383766115,0.6767367436143841,1702.0746201919958,4.177725803292856,17.645905452554175
2.7143131104048854,97.44705016161404,0.33540169183218405,0.8341612491231717,1481.195958480914,7.977598450147281,23.3800089805983
3.941521135719566,13.154440815492576,0.05980643501639907,0.8685360488889855,9099.781220418441,1.092635921092275,15.313815735547665
4.594661845875271,19.569419369106715,0.22105847432224165,0.9441733921319198,7761.822686458686,9.016436761286194,16.46372086751217
1.0931996533050143,89.0548050709834,0.10779907906106904,0.7081511576428112,2881.3900325688483,1.5713967812482033,19.47478850650156
